,Ester_24h_CNT_F_T_S29_R1_001.flexbar_q.fastq,Ester_24h_CNT_F_T_S30_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_T_S41_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_T_S42_R1_001.flexbar_q.fastq,Ester_24h_LPS_F_T_S31_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_T_S43_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_T_S44_R1_001.flexbar_q.fastq,Ester_24h_PS_F_T_S32_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_T_S25_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_T_S26_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_T_S37_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_T_S38_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_T_S27_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_T_S28_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_T_S39_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_T_S40_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_T_S33_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_T_S34_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_T_S45_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_T_S46_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_T_S35_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_T_S36_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_T_S47_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_T_S48_R1_001.flexbar_q.fastq
tRF-16-1HZ24UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-1KWH19B,0.0,0.0,0.0,10.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74
tRF-16-1M58HUB,0.0,8.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-1MN0YUB,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-1N3KYU0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-1NR8YWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-1PW4PU0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,0.0,0.0,16.44,0.0,0.0,0.0,15.09,6.84,0.0,0.0,0.0,0.0
tRF-16-1QKS3WD,0.0,0.0,0.0,10.88,0.0,0.0,0.0,4.77,0.0,0.0,18.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,0.0,0.0,0.0
tRF-16-1S91540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-1SS2P40,0.0,0.0,0.0,10.88,0.0,0.0,0.0,14.32,0.0,5.05,0.0,0.0,13.43,0.0,16.44,5.55,0.0,16.89,0.0,6.84,1.84,0.0,10.76,0.0
tRF-16-1SS2PMB,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,9.27,0.0,0.0,0.0,0.0,0.0,11.26,15.09,0.0,5.51,8.54,0.0,0.0
tRF-16-1WF8YMB,0.0,0.0,0.0,0.0,0.0,7.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-1Y0SR90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-1Z3L7L0,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.76,0.0
tRF-16-207RRND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.26,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-23W8WR0,0.0,0.0,0.0,0.0,12.66,0.0,0.0,4.77,16.34,0.0,0.0,13.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-245J7KE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-2E2WMKE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-2E4892D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-2EK8E0D,0.0,8.74,0.0,0.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.64,0.0,0.0,0.0,0.0,0.0
tRF-16-2ERPFVE,0.0,8.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-2J1Y0S0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-2KWHR90,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-2MK827D,0.0,0.0,8.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-2R1HPS0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-2VF0S70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-2VO0S7D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-2VR0PS0,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74
tRF-16-30MB01B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.03,0.0
tRF-16-32VIJM0,0.0,0.0,4.08,0.0,0.0,0.0,0.0,4.77,0.0,0.0,0.0,0.0,13.43,8.97,0.0,0.0,12.87,0.0,0.0,0.0,0.0,4.27,0.0,0.0
tRF-16-3B1NR8E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-3H93WBD,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-3JVIJM0,0.0,0.0,0.0,0.0,2.53,7.02,4.03,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-3JW261B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-3JWB61B,23.29,52.43,36.7,32.65,35.45,56.14,20.13,71.6,49.01,45.47,18.84,55.64,40.28,8.97,16.44,49.93,70.78,50.66,105.63,34.21,14.7,34.16,64.54,60.67
tRF-16-3KJB01B,2.33,17.48,0.0,21.77,0.0,14.04,0.0,9.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63,0.0,0.0,0.0,0.0,10.76,6.74
tRF-16-3KMB01B,158.37,515.51,154.97,380.97,151.93,364.92,269.74,195.71,326.7,136.4,508.64,231.84,147.71,134.6,452.08,260.76,199.48,416.52,331.99,225.8,130.46,209.2,419.52,202.23
tRF-16-3KXR3RB,65.21,148.54,89.72,141.5,65.83,168.42,120.78,133.65,98.01,90.93,226.06,97.37,94.0,53.84,164.39,122.06,102.96,140.72,113.18,75.27,36.75,123.81,118.33,208.97
tRF-16-3L7L73D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,0.0,0.0,0.0,0.0,0.0,5.63,0.0,0.0,0.0,0.0,10.76,0.0
tRF-16-3L90Q40,0.0,8.74,8.16,10.88,0.0,21.05,4.03,4.77,16.34,0.0,18.84,0.0,40.28,0.0,24.66,5.55,25.74,22.51,7.55,6.84,1.84,12.81,10.76,0.0
tRF-16-3VL8W1B,0.0,0.0,4.08,0.0,7.6,0.0,0.0,4.77,0.0,0.0,0.0,9.27,0.0,0.0,0.0,0.0,6.43,5.63,0.0,0.0,3.67,0.0,0.0,6.74
tRF-16-3VLIE1B,27.95,26.21,16.31,32.65,15.19,70.18,36.23,42.96,65.34,10.1,65.94,37.09,0.0,8.97,0.0,33.29,83.65,28.14,52.82,13.68,18.37,51.23,10.76,47.19
tRF-16-3VWIQ1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.26,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-3XRSN3E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27,0.0,0.0
tRF-16-40KK5YE,0.0,8.74,0.0,0.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,12.81,0.0,0.0
tRF-16-40Q1FID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-40QIQND,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-4892KRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-489B3RB,37.26,384.45,61.17,152.39,50.64,196.5,88.57,71.6,212.36,75.78,178.97,125.19,120.85,76.27,189.05,105.41,128.7,135.09,203.72,61.58,49.61,106.74,193.63,182.0
tRF-16-489L3RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-4E6L1FE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-4E6L1HE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-4OI3FJ0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.76,0.0
tRF-16-4RRQRBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-4RRWRBD,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-4Y2V7KE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-4YMY910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-4ZMKQ40,0.0,0.0,8.16,0.0,2.53,0.0,8.05,0.0,0.0,0.0,0.0,4.64,0.0,4.49,16.44,16.64,32.17,22.51,7.55,34.21,0.0,4.27,0.0,0.0
tRF-16-50SJRED,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-50SRRND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74
tRF-16-54QFQ2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-593J2HD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-593KMHD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-596VW6D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,13.43,0.0,0.0,11.1,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0
tRF-16-596VW6E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-59KNNV0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55,0.0,0.0,4.27,10.76,0.0
tRF-16-59MIL00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-59V3WDE,0.0,0.0,0.0,0.0,2.53,0.0,0.0,9.55,0.0,0.0,0.0,0.0,26.86,8.97,0.0,0.0,6.43,0.0,7.55,0.0,0.0,0.0,0.0,0.0
tRF-16-5DMKYUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-5L8RPYE,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,26.86,0.0,8.22,0.0,0.0,0.0,22.64,20.53,0.0,0.0,21.51,0.0
tRF-16-5Y93W0E,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.44,0.0,0.0,5.63,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-628YR90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-66XMSL0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-68K87SB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-6NMH49B,0.0,8.74,12.23,10.88,10.13,7.02,8.05,4.77,0.0,15.16,0.0,9.27,0.0,0.0,0.0,11.1,0.0,5.63,0.0,0.0,1.84,0.0,10.76,0.0
tRF-16-6RRNLID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-6SJF090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-6VM8NPD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-6XQ6S8E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27,0.0,0.0
tRF-16-70VR31E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-73FJP4D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-73FJQ4D,16.3,87.38,4.08,10.88,10.13,14.04,16.1,9.55,49.01,25.26,9.42,27.82,53.71,44.87,41.1,22.19,57.91,28.14,52.82,34.21,1.84,51.23,32.27,13.48
tRF-16-73UKL40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-73UKMY0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-74113KE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-76D7LY0,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-76DRMD0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-79KVPKE,0.0,8.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22,0.0,6.43,0.0,0.0,6.84,0.0,0.0,0.0,0.0
tRF-16-79MP9PD,6.99,0.0,0.0,0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63,0.0,6.84,3.67,4.27,0.0,0.0
